text,label
"og'iz ovoz xalqaro og'ir boooooooooooooiiiiiiiinnnnnggggggg
",0
"bu nozik narsalarni tushirib yuborganim yo'q
",0
"yaxshi, ammo so'nggi yangilanishlarga qadar ... endi men farishtani yangilashga harakat qilsam, o'yin o'ynashga tushadi ... bu juda ham o'ynab o'ynashda davom etmoqda ... gigant jamoa bu muammoni to'g'rilaydi ... .. xperia z2 dan foydalanayapman
",0
"yo'q, bu 4 yil oldin qiziqarli bo'lishi mumkin edi, lekin u asta-sekin ishlaydi, har bir narsa kechikadi, bu juda katta miqdordagi kontent bo'lib, bu mening ""klanishlar jangi"" deb aytadigan bir necha marta.
",0
"nexus 4 boshqalar bilan bir xil xato ... xato marmalade v6.0.6 323198
",0
"ushbu o'yindagi barcha darajalar uchun to'layotgan nohaq biznes amaliyotlari va o'yinni qayta tiklash va qayta tiklashim kerak edi, endi siz yana darajalar uchun pul to'lashimni istaysiz. sizga menga to'laydigan darajalarni berasiz yoki bbbga shikoyat qilaman
",0
"kirish uchun juda ko'p imkoniyat, lekin kirish mumkin emas. agar siz qurilmangiz bilan ulana olmasam, vitality drivening nuqtasi nima? umid qilamanki, ba'zi iste'molchilar ro'yxatga olishdan oldin bu sharhlarni ko'rib turibdi.
",0
"tooooo faaaast .... bu o'yinni sevardim, faqat 7 ta birinchi bosqichni tugatdim
",0
"bu vaqt mobaynida quvnoq edi, lekin yarim soatdan keyin uni o'rnatish to'xtadi va endi u ishlamayapti ...
",0
"ishlamaydi ma'lumot kiritilgan, ekran bo'sh. ishlamoqchiman. yulduzlarni to'g'ri ololmaysiz. buni 1 berasiz.
",0
"yanlishdir. siz sotib olishni taklif qilasiz, lekin to'lov opsiyasi yo'q
",0
"bepul noto'g'ri reklama emas
",0
"bolalar cheklangan foydalanuvchi hisobida ishlamaydi nexus 7 da mening bolalarim uchun cheklangan hisobim bor. toca builder, server bilan tasdiqlanolmaydigan va faqat bolaning hisobiga ko'ra o'ladi, lekin asosiy hisob ostida ishlaydi. bu muammo.
",0
"eng yomon o'yin men sizlarga hamma narsani olish uchun pul to'lashingiz kerakligini bilaman, lekin hatto sizni bir qo'limga tirnoqlarni bo'yashga ruxsat bermaydi
",0
"o'rnatilmaydi. yuklanmaydi.
",0
"rojdestvo eng yomon yangilanishni yo'qotdi. yangilanishdan so'ng ... har qanday vaqtda, har qanday joy, poyga paytida, xaritalarda o'ynash vaqtida. bundan tashqari, toshlarni sarflash noto'g'riligini va tasodifan narsalarni joylashtirmasligidan darak beradi. quvvatlanadigan
",0
"eng yomoni, hatto ochilmaydi
",0
"yangi droid turbo-da ishlamaydi ushbu appning eski versiyasi ajoyib, mening sevimli o'yinim edi. yangilangan va hozir deyarli zudlik bilan qulaydi.
",0
"mando sns ijtimoiy tarmoqlarda majburiy ishtirok etishdan nafratlanaman. men o'zimning qarindoshlarimning ehtiyojlari bilan o'zimni yaxshi his qilyapman o'zingizni googlening eng katta internet kuchiga sotib oling. sizsiz men qanday qilib omon qolgandim
",0
"reklamalar bolalar uchun ta'lim dasturida men amaliyotga oid e'lonlar uchun reklamalar mavjudligidan nafratlandim, ularni olib tashlash uchun pul to'lash o'rniga, biz ularni o'chirib tashlamoqdamiz. yaxshiyamki, bu biz birgalikda foydalanadigan va mening bolam ustiga bosmagan dastur. dahshatli.
",0
"absulutli nafratlanishga harakat qilsam, u menga ruxsat bermaydi va men boshqa yo'lga borolmayman. ushbu o'yindan nafratlanaman va taklif qilmayman
",0
"juda yaxshi o'yin, lekin bu o'yinni yaxshi ko'raman, ammo faqatgina bir nechta bepul darajalar, faqatgina 67 ta qiyinchilik mavjud. ular ko'proq erkin darajalarga ega bo'lishlarini xohlaydilar.
",0
"nima uchun bilmayman
",0
"sekin o'yin o'ynash, lekin unga kirganingizda yaxshi
",0
"bs ushbu o'yinni tuzatishingiz kerak. men odamlarni yuqori darajadagi o'yin bilan o'ynayman va hatto ular sog'inib ketgan bo'lsa ham, ular hali ham ochko olishmoqda. bu ahmoqona emas
",0
"doimiy ishlamaydi. ishlamaydi. men uni har doim ishlatadigan vaqtni to'xtatadi.
",0
"ular sizni aldashga urinish uchun scam low-ning reytingini e'tibor bering. tangalarni sotib olish uchun belgi ba'zan sotuvga chiqariladigan bannerga ega. tugmani bosganingizda 4000 tanga 100 bepul pul olish imkoniyati mavjud, keyin u sizni zaryad qilishga harakat qiladi.
",0
"hech narsa bu ularning onlaynda bo'lgan narsalarga yaqin emas. barchasi sizning rangingiz. agar sizda ilovaga ega bo'lsangiz, veb-sahifangizda bir xil narsalarga ega bo'lishingiz kerak. bolalar sevib qolishlari uchun.
",0
"ko'plab pop-uplar va reklamalar o'yin yaxshi ... lekin har bir o'yindan keyin boshqa o'yinlarni ochib o'ynaydi ... juda zerikarli ... o'chirildi
",0
"ishlamayapman, men faqat ushbu ilovani o'rnatganman, lekin u iphone-da bo'lgani kabi ishlashga qodir emas. juda xafa bo'ldi.
",0
"men ko'pchilikni qaytarishni istayman
",0
"kechirasiz, bir oz bezovta qilmang, hatto ochilmaydi xato marmlade yoki biror narsa kabi, bu makeeee tuzatish
",0
"avvalo, bu mening telefonimdagi hamma narsani ko'rsatadiki, men uni ko'rsatishni xohlaganimda qora ekran bo'lib, undan chiqmoqchiman va men uni uy ekranga qaytib ketish uchun vaqt talab qiladi, shuning uchun men sizni yo'q yo'q
",0
"tight slots va minimal tikish juda yuqori bo'lib, faqat dastlabki ikki o'yinda bir nechta aylanishlarni qo'lga kiritishingiz mumkin, chunki sizda boshqa o'yinlarning bir nechta aylanishiga etarli pul yo'q. vaqtni yo'qotmang.
",0
"stupid o'yin faqat ekran tasvirlari bilan u yaxshi, lekin u juda zerikarli
",0
"jekpot partiyasi men o'yinni o'rnatyapman nima sababdan yukni uzoq davom ettirish kerak bo'lsa, men ham katta g'alaba qozonaman. lekin muzlaydi
",0
"danny va kay do hhjhjgggh
",0
"nima uchun oh, nega kamalakni kovlashga ruxsat bermadim va mane pls qo'shib qo'ydim, men esa yulduzlarga beraman
",0
"foydasiz, nima uchun gud dasturini foydasiz deb o'zgartirasiz?
",0
"ishni boshlashni bekor qiladi. ilova ishga tushadi va men uni ishlata olmayapman. men bu masalani birinchi marta boshdan kechirganimda bugungi kunda hisobot yubordim. iltimos javob qaytaring
",0
"ehtimol, agar bu bepul bo'lsa, bu o'yin sizning pulingiz emas. bu zerikarli va 15 daqiqadan so'ng o'yinni tark etdim. pulimni qaytarib olsam bo'ladimi?
",0
"qanday indi musiqasi menda katta hajmga ega edi va hali hech narsa eshitilmadi. o'yin o'ynadi. lekin ovoz yo'q. uzr, lekin men o'chirib tashladim.
",0
"qattiq foydalanish mening telefonim ichki kamerani ishlatadi, shuning uchun men telefonni atrofdagi narsalarni ko'r qilish uchun atrofga aylantirishingiz kerak va buni o'zgartirish uchun hech qanday sozlash yo'q
",0
"2-marta barcha fotosuratlarimni yo'qotdi yana .... bu ilovalar bilan mening fotosuratlarimni qulfladim va bir necha kundan so'ng ularni ko'rish uchun ilovani ochdim, lekin hech narsa topmadim .... bu men bilmayman mening rasmlarim. va men sizlarga javob berish uchun men sizdan ishlab chiqaruvchilardan zavqlanaman.
",0
"men hozirda o'ynagan har qanday kazinolardan ko'ra qattiqroq. va men har doim yaxshi xudo bo'lishi mumkin, ehtimol, juda yomon bo'lmasligi kerak yo'qotish uchun pul sarf qildim
",0
"suckes buq dont download yo'q yo'q yo'q qilinadi va farq qilinadi va sizning oyaligi o'g'ilgan u guys xushxabar qilinadi va bizning qiziq qiling
",0
"albatta. rasmlarda haqiqiy lazer nuri ko'rinib turadi. lekin aslida u faqat miltillovchi chiroqlar
",0
"ishlamayman. ko'plab yulduzlarga baho berishadi, chunki mening bolalarimning 4 nafar bradford o'quv dasturiga ega ekanman, bu faqatgina sotib olganidan so'ng ushbu planshetga yuklay olmaysiz ... agar bu fixable bo'lsa, u yanada yuqori reyting beradi
",0
"yo'qotilgan qo'pol ilova
",0
"bu ishlamayapti bu ilova foydasiz
",0
"mening vaqtimdagi chiqindilar 4-marta muvaffaqiyatga erishganimdan so'ng serverga ulanishni xohlamayman, chunki birinchi o'yinimdan keyin darhol uni o'chirib tashladim. hayot juda qisqa.
",0
"bizning bilan bog'lanish
",0
"onlayn rejim menga 20k turadi men raqibimga qaraganda ko'proq tortishishim kerak, nima uchun men 1 ta otishni o'rganganman, u oldimda 3 ta rasmga o'xshab ketgan va men tez otishni bilaman .. yaxshi, u 300 dan oshdi va men 100 va undan kam tortishuvlar oldim. tortishish paytida ba'zan noto'g'ri ketmoqda.
",0
"aqldan ozgan
",0
"o'yin soxta
",0
"sucks bu o'yin jirkanch bo'lib, mag'lubiyatga tegib turganda har safar qulaydi. kichik o'rgimchakni o'chiring
",0
"kitobimda juda ham sovuq emas, bu ilova bu mening ipad-dan sotib olgani uchun va uni boshqa qurilmamga ega bo'lmagan qurilmaga o'rnatgan. endi pulimni va men to'layotgan dasturni tashqariga chiqardim.
",0
"xabarlarga kirishni talab qilaman bu ilova haqiqiy emasligini tushunmayapman, nima uchun mening xabarlarimga kirishim kerak bu sizni yaqin orada haqiqiy arvohlar ekanligiga ishontirish uchun ko'p usullardan biri bo'lishi mumkin.
",0
"s4 ltea katta ekranli foydalanuvchilar uchun mos emas, chunki ba'zi funktsiyalar ekranning yuqori qismida, zumda suratga olish jarayonida asta-sekin harakatlana olmaydi. umid yaxshilanishi mumkin
",0
"ijtimoiy axborot vositalaridan foydalanishning hech qanday usuli yo'q, chunki telefonimdagi hech qanday ramzlar imonimni aks ettirmaydi. ammo ular ijtimoiy media-galaxy s5 foydalanuvchilari joylashtirilayotganda tortilishi mumkin emas va ular ham juda katta va jozibali ko'rinishga ega. xafa bo'ldim.
",0
"men uchun emas, rahmat
",0
"men aytmoqchimanki, yoki shikoyat qilsam, men o'zimning rasmimdan boshlayman yoki bu shaharni ko'rib chiqaman, lekin sekinlashtirish uchun bir shahar li
",0
"hamma narsa qimmatga tushdi, men kontseptsiyani yaxshi ko'raman va o'yin o'ynash yaxshi, lekin ... qo'shimchalar yomon va har qanday darajada haqiqiy pul sarflashingiz kerak bo'lgan darajada raqobatlashadi. mening maslahatim pulni haqiqiy to'plamga o'tkazdi va o'yin o'ynashga o'tdi.
",0
"katta o'yin, ammo onlaynda onlayn o'yinlarni o'zgartirishi kerak
",0
"yangi yangilash ishlamaydi
",0
"369 ta super yo'l leno men undan ko'p ur o'yinlaridan birini sotib oldim, ularning hech biri ocholmaydi hech kim meni qaytarib bermaydi
",0
"badanning yuki asosiy o'yinni to'xtatadigan yomon grafik reklamalarni yomon nazorat qiladi.
",0
"qiynoq yoki bekor litsenziya bir oz vaqtdan beri sotuvga sotib oldim va hali ham yolg'onni his qilaman. men kitkat planshetida ishlamayman. fire tv-da ishlaydi, lekin uni moga-kontrolatorsiz boshqarish mumkin emas. odatda gameloft.
",0
"haqiqiy sharmandalik buyuk o'yin g'oyasi, u ishlamayapti, endi u ishlamaydi uzoq muddat kutib turadi, doimo o'yinchoqlarni tortib oladi va osib qo'yadi ... vaqtingizni umid qilmang ishonchsiz qo'llab-quvvatlang haqiqiy ishlab chiquvchilar turdagi boshqa o'yinlarni o'tkazishi kerak,
",0
"eng yomon o'yin uning eng yomon o'yinlari hech qanday rasmga tushmagan rasmlar va hech qanday muammo datning eng yomon o'yinidir. ammo o'yin ajoyib grafikalarga ega,
",0
"android qurilmasida ilovalar ochilmaydi bir oz umidsizlikka tushib qoldi, va men biroz gaplashmoqchiman, faqatgina bepul ilovalarga tayanib qo'ymayman. qizim yangi kitobining 5ta rasmiga bo'yalgan va barcha qiziqarli bo'ldi, faqat dastur tomonidan qoldirilishi mumkin edi.
",0
"birinchi daraja boshlanganda baxtsizliklar boshlamaydi, bir necha marta qayta o'rnatiladi va keshni tozalashga urinib ko'radi, lekin birinchi marta kesish sahnasi har safar nexus 6 ishlayotgan vaqtda 5.1 boshlanadi.
",0
"bu ishlamaydi. men sekin-asta harakatlantirdim, harakatlantirdim va yugurdim va hali ishlamayman. men olishim mumkin bo'lgan eng yuk muz qismiga to'g'ri keladi. o'chirish.
",0
"crazy tish shifokor rahmat bryan montano va loretta sevgi bu haqiqiy nima uchun u faqat 8 darajalariga boradi, agar bu o'yinni tuzgan kishi kerak bo'lsa, tuzatishi kerak, agar ko'proq qilsam
",0
"mumkin bo'lgan josuslarga qarshi dastur bu katta chiroqli dastur menga juda shubha bilan qaraydi. buni darhol olib tashladim. bu erda juda ko'p zararli dastur.
",0
"yaxshi o'yin. to'g'ri silkitib turing, ammo ba'zan tog'larda yo'qolganidek, qaysidir darajada qattiq grafikaviy yordamga muhtoj, chunki tog'larda samolyot halokatga uchradi.
",0
"men bu ilovani faqatgina ishdan bo'shatib yubormasligim mumkin, lekin u mening akamga o'z galaxy s4 ustida ishlaydi.
",0
"men bu o'yindan nafratlanaman, chunki u faqat bitta xonani ochib qo'ygan.
",0
"yomon ushbu ilova juda yomon. droidni nodir va shafqatsiz so'zlardan foydalanishga imkon beradigan nazoratga qaramasdan, droid hali ham ularni o'ynashga harakat qilmoqda. agar bolalarga ushbu o'yinni o'ynashga ruxsat berilsa ehtiyot bo'ling, ular so'zdan foydalanishlari mumkin.
",0
"bu 1 soat davom etadigan sms-xizmatdir. xizmatni yaxshilashni rejalashtirgandim, lekin 1 yil oldin aynan shunday bo'ldi, shuning uchun yana ilova o'chirib tashlandi
",0
"o'yin to'xtatilgach, bu o'yin bilan hech qachon muammoga duch kelmagan edim, lekin bugun o'yin o'yinni sotib olmagan va endi o'yin ishlamaydi
",0
"home widget-dan foydalaning, nexus 6-dan foydalanib telefonni yoqimli ilova, ajoyib ko'rinadigan vidjetni muzlatib qo'yadi va uy ekranini 5 soniya davomida muzlatadi. telefonni silkiting, musluğun yo'q, keyin telefon hayotga qaytadi. men uni bir necha kundan beri beraman, lekin uni bezovta qiladi. baxtli emas
",0
"o'chirilgan reklamalar qaytarib olindi, reklamalarni o'chirib tashladi, lekin qayta tiklangan reklamalar qaytarildi. ishlab chiquvchidan, elektron pochta orqali yoki boshqa usulda javob yo'q. belgilangan bo'lsa, agar sizda bir xil muammolar mavjud bo'lsa, men ularni belgilashni taklif qilaman.
",0
"install.but uchun to'lov qila olmayapman, bir time.i ishlatish mumkin emas samsung galaxy s6 chekka 32g foydalanish.
",0
"nima sodir bo'layapti? men buni birinchi marta soat 7:30 da ko'rgan edim, hozir 945 da, bugungi kunda sizning o'yiningizni o'ynashim mumkinmi?
",0
"android 5 bilan ishlamaydi internetga ulanish kerakligini aytadi. mustahkamlash kerak
",0
"nafrat qilishdan nafratlanish maqsadingizga etib bormaganingizda, sizni boshlang'ichga olib boradi va bir muncha vaqt o'tgach tiqilib qoladi
",0
"ishlamayapti 65 oxirgi bir necha oylarda vaqti-vaqti bilan bir necha kun davomida yangilanib turadi. reinstalling yordam bermaydi.
",0
"men mavzulardan tashqarida biron narsani tekshirib ko'ryapman ... hamma mavzularni tanlagandan keyin ham meni qayta mavzuga olib chiqadi .. yana n yana ...
",0
"app bir o'yin uchun ishlatilgan va yuklab olishni talab qiladigan xato tufayli endi ishga tushirilmadi. men pulni qaytarishni xohlayman
",0
"zerikarli va glitchy bir daqiqada uchta xatolik bor. juda cheklangan o'yin. o'chirish
",0
"mintho'daki pro versiyasida mening galaxy s5 qurilmasiga gear smartwatch bilan ishdan chiqadi. bu ko'p martadan beri xabar berib kelingan va ilovadan foydalanishga to'sqinlik qiladigan uzoq muddatli muammo.
",0
"o'yin juda ko'p muzlaydi. iltimos, tuzatib qo'ying. pippining ovozi juda inglizcha
",0
"ular yolg'on so'zlashdi
",0
"paxta terimchiligi .butunlar .b)
",0
"dondurma ro'yxatga olish va kirish sahifasida muzlashni davom ettiradi va men yoki xotinimga kirish ma'lumotlarini topa olmayapman. wth r u odamlar o'tirib, hech narsa uchun pul qilmasdan
",0
"yangilangan va hali ham galaktikalar uchun ishlamaydi s s-tabda doimiy siqilishni to'g'rilab turing va men qayta tekshiraman
",0
"yaxshi o'yin umumiy 1 yulduzga tushdi, chunki so'nggi yangilanishdan so'ng o'yin mening barcha taraqqiyotimni va barcha xaridlarimni yo'qotib qo'ydi.
",0
"fazool
",0
"iltimos, takrorlanuvchi bildirishnoma tuzing va men uni 5 yulduzga qaytarib beraman. ushbu xatolik yuz berganligi sababli dasturdan faqat foydalanib bo'ldim.
",0
"garb
",0
"yo'q, ko'proq bonus ball yo'q, shuning uchun o'chirishga tayyor juda ko'p o'ynashga yo'l qo'ymang. buning uchun sotib olish punktlaridan oldin haqiqiy casinoga borish kerak.
",0
"o'yinlarni yuklab qo'yma
",0
"wtf. barcha xaritalarim yo'qoldi ..... 6 marta sotib olingan xaritalarni biroz oldin sotib oldim. men qaytarib olishni yoki kartani qaytarib olishni xohlayman.
",0
"darhaqiqat, har bir futbolchini boshdan kechirayotgan bir yangilikni amalga oshiring, chunki ushbu o'yin sizning yangilanishingiz barchani tashlab ketgunga qadar ajoyib bo'ldi. odamlar sizning o'yiningizni ko'proq o'ynashini istaysizmi? yangilanish istalgan narsaning aksi bo'ldi ...
",0
"yangi reklama dasturlari yo'qotadigan dasturdir. ushbu dastur sizga doimo sizning yuzingizda suzuvchi tugmachani yaqinida bezovta qiluvchi trendli ilovalarni qo'shgandan so'ng, kambag'aldan ketib ketdi. yaxshi alternativ qidirmoq kerak.
",0
"yoqdi
",0
"sucks agar birinchi pastga qilsangiz va birinchi marta pastga tushmasangiz. eng yomon hovlilar. kim bilan 1 va 50 ga tushib qolsam, u shunchaki so'radi
",0
"dahshatli bu dahshatli edi. albatta, axlat va sizning quyosh tanlaganingizning boshqa tomoni zaxirada emas va u 8-chi sonda chop etilmaydi. men buni amalga oshirishim mumkin. men uni yaxshi ko'raman
",0
"multfilmlar tarmog'i bundan yaxshiroq ...
",0
"bu ish emas
",0
"juda oson yo'li. albatta, hech qanday muammo yo'q.
",0
"o'zgartirmang o'yinni yangilamang, chunki siz o'yinni o'ynata olmaysiz. kirish mumkin emas. booooooooooo salbiy 10-yulduz. men vip chiptasini sotib oldim. booooooo
",0
"uning bo'sh joyini qanday qilib hikoya qilishni bilmayman
",0
"ushbu ilova bepul chiplar uchun takliflar bor, lekin takliflar kamdan-kam hollarda o'yinchini to'laydi. keyin yordam uchun yozsangiz, ular uchinchi tomon muammosi ekanligi va ular yordam bera olmasligini aytishadi.
",0
"men bu juda yaxshi bo'lar edi deb o'ylayman, agar men sizni hech narsa qilolmaysan tuzatilgan bo'lsa, u pulga sarflaydigan to'liq dasturni sotib oladi, u faqat 3 tirnoqni bajarishi mumkin
",0
"oddiy tsiklik yanada yaxshiroq bo'lishi kerak. sensorli panel ba'zan javob bermaydi.
",0
"ilovadan chiqishi uchun telefonni qulflaydi. o'chirilgan
",0
"suhbatdagi g'aroyib odamlar suhbat chog'ida o'ynashga urinmadilar, chunki dunyo suhbati, taxminan, 11 yoshli qizchani urishganida o'rtada bo'lgan edi. o'sha yerdagi ajoyib o'yin standartlari darhol o'chirildi.
",0
"hech narsa yuklab olinmaydi. qaytishni tasodifan o'g'lim uchun bu juda hayajonli va u ishlamaydi.
",0
"shubhali ruxsatlar nima uchun bu ilova quyidagi ruxsatlarni talab qilmoqda? 1. fotoalbomlarimga tashqi xotiraga kirish 2. kameraga kiring 3. tarmog'imga kirish, jumladan barcha wi-fi va tarmoq ulanishlarini ko'rish 4. ishga tushirishda ishga tushirish
",0
"nima uchun u ishlamasligi kerak bo'lsa, kanadada bu taklif qilasiz bu ilova odamlar nima uchun uberga o'tishi. menga manzilimni bermang va menga qaerda ekanligingizni ayting, agar siz aslida taksi so'rasangiz. dahshatli va noto'g'ri biznes modeli
",0
"asosiy asoslar ham ishlamaydi. kirishga kirolmaysiz, dont fix
",0
"yaxshi materiallar dizayni va hali nfc balansi tekshiruvi va push bildirishlar o'chirishning hech qanday usuli yo'q
",0
"hech qanday yo'l ovozni oxirigacha oynatmaysan, uni saqlamasin. aqldan ozgan narsa uni qabul qilmaydi
",0
"tez va kulgili bir marta uni yoqdi. endi shaffof va reklamalar bilan to'ldirilgan. ular har qanday qiziqarli narsani muvaffaqiyatli siqib chiqardilar. o'yin kompaniyalari uchun ochko'zlik qanday ajoyib.
",0
"bilmadim . . ko'rsatgan bo'lsa, ko'proq kishi kerak
",0
"bolalar uchun hatto kulgili, vaqtingizni behuda sarflamang.
",0
"hech bir ovozda 2 kun davomida qo'ng'iroq qildim, endi qo'ng'iroq qilaman va hech narsa eshitolmaysiz. men uni olib tashladim va uni qayta tikladim va hali ham ishlamayapman. hechqisi ishlamayapti
",0
"ko'p puchga chiqqanlar men kit kate-ga ko'tarilganimdan beri ilovani sotib olganimdan buyon tuzatganim uchun mening telefonimga o'rnatilmaydi va u mening eng sevimli ilovalarimdan biri.
",0
"glitch birinchi bosqichda 6-darajaga chiqing va poyga paytida boshqa hech qanday mashina yo'q, lekin men kelayotganimni aytib, o'yinni davom ettira olmaydi. iltimos yordam bering.
",0
"o'yin juda yaxshi, lekin men o'ynayman, keyin reklama paydo bo'ladi va ekran qora bo'ladi ... men chiptalar olish uchun videolarni tomosha qilish uchun foydalanardim, ammo endi ba'zi bir sabablarga ko'ra bu o'yinni tuzatolmadim ... qiziqarli
",0
"fix it men o'yinni ochganimda o'yinni o'ynashni xohlayman, chunki mr kiyib olgan it mushukchalari bilan it kichkina qushlarni chivin qilaman va keyin xabarni afsuski jetpack joyride to'xtadi.
",0
"ilova ochilmaydi
",0
"yopish o'ynang, avval qo'shimcha kontentni yuklab kabi bir qaytaring olishingiz mumkin bo'ladi it, yuklab olish uchun juda oz rivojlangan o'yinni uzoq davom etadi as sotib olmang asus tf300t jelly bean on yakunlovchi tutadi tutadi
",0
"xperia ion hspa mening pulimdagi chiqindilar ... faqat intro videoklipni ochib, keyin telefonimni qayta ishga tushirishim mumkin. ikkinchisida uni sinab ko'ring.
",0
"karaloni ta'mirlash
",0
"har safar bu o'yinni o'ynashga harakat qilsam, uni yuklashni boshlayman, lekin faqatgina 8gacha ko'tariladi. keyin bir necha daqiqadan so'ng, u javob bermayapti. iltimos, tuzatish
",0
"men videolarni bosganimda videolarni ijro etmasdi va agar u aniq deb hisoblasam, beshta raqamni aniqlasam, hech qanday aloqa o'rnatilmagan
",0
"shunday qilib, ko'p reklamalar hamma joyda mavjud, hech qanday o'qish mumkin emas. hechqisi yaxshi emas, sizlar bundan juda yaxshi ish qilishingiz mumkin.
",0
"y'all bir kun bolangiz bo'ladi va sizning farzandingiz chiqqandan keyin u shaxsiy qismga ega bo'ladi, u o'z shaxsiy qismini egallaydi va men kuyikish go'zalligiga qo'shilaman
",0
"agar siz ro'yxatdan o'tolmaydigan bo'lsangiz, kinda ahvolni ro'yxatdan o'tkazishga ruxsat berilmaydi
",0
"kattalashtirish muammosi men odatda bu ilovani yaxshi ko'raman, lekin oxirgi paytlarda ba'zi mangaslarni avtomatik ravishda kattalashtirib, ular kichik qora nuqta bo'lib ko'rinadi va keyingi qismlarda shu tarzda qoladi, shuning uchun men baxtli o'qishni davom ettiraman va 5 yulduzga beraman
",0
"aqsh tashviqoti ok, ammo aqsh tashviqoti. siyosiy masalalar va nafratdan bepul chiziq romanlar va bolalar. bu haqiqatni va barcha aqsh urushlarini inkor etishga yordam beradigan joy.
",0
"dani rubbish ishlamayapti
",0
"yangilanish kerak. juda tez-tez uchib ketish. qandakorlikning mustahkamligi mantiqiy va juda ko'p nopok to'playdi. muvaffaqiyatli mavsumni boshdan kechirayotgan statistikalar va eng yaxshi hittersim eng yomon ishlarni qilishlari kerak
",0
"oxirgi yangilashdan so'ng tanlov vositasi ishlamaydi.
",0
"mening telefonimda bir oz sekin tonnalar ishlaydi, boshqa hech narsa qolmaydi, lekin bu o'yin hali ham sekin harakat qiladi. vaqtni talab qiluvchi o'yinda qotil.
",0
"shaxs qilmaydi shu sababli men uni kecha singari o'ynardim va endi uni boshlaganimda. sizning android qurilmangizda ishlatish uchun ruxsat berilmagan ariza nima degani
",0
"eng yomoni.
",0
"heart rate monitörüne bağlanmayacak hrm, pro versiyasi uchun to'langan yagona sabab bo'ldi. ko'plab boshqa ilovalar mening hrm bilan juda yaxshi aloqa o'rnatadi, lekin bu ham bo'lmaydi.
",0
"ekranni qulflash funktsiyasi mavjud emas. ekranning teginishini o'chirib qo'yish funksiyasi bo'lishi kerak. shunday qilib, bola uyni bosmagani yoki qurilmani ushlab turmasdan bekor ravishda bekor qilinmaydi. iphone versiyasi mavjud.
",0
"wtf yuklab olinmaydi.
",0
"yomonlashuv va avtomatik yangilanish yo'q yaxshi, ushbu yangilash ilovani to'liq buzadi. bu dahshatli va ilovalarni ochishda savollar yangilanmaydi. men ilovani ochganimda oldingi savollarni ko'raman.
",0
"at tug'ilgan ayollar tomonidan uchun
",0
"qanchadan-qancha
",0
"nimaga castlingni mag'lub qila olmasligingiz o'yindagi eng sevimli harakatlarimdan biri va bu o'yinda ko'rmaslik uchun meni xafa qilishadi, yuqori baho berishni xohlar edim, ammo u shu jumladan emas edi.
",0
"juda zerikarli
",0
"mening telefonim htc one m9 dasturini ham ocholmadi. yuklab olish ekranida muzlandi
",0
"crap hatto kirish qilolmaydi, mening to'g'ri parolim noto'g'ri ekanligini aytmoqda.
",0
"qiziqarli o'yin men bu o'yinni yaxshi ko'raman, chunki men uni juda yaxshi o'ynayman
",0
"men ashaddiyman. jiddiy .. men etarlicha tanga jodugar emasman, men uni juda zerikarli xafa qilaman 4 meso i jus boshqa o'yinlar o'ynaydi
",0
"men bu o'yinni o'ynaganimdan xursand bo'ldim, chunki serverlar hozirgi kunga qadar buzilib ketgan va uning barcha bu kechikishlar bilan oynanabildi ... va ayni paytda mening asosiy odamimga kira olmaydi. pastga tushish ..... 5 yulduz qachon qayta olaman
",0
"do'stimni ushbu o'yinga taklif qilgandim, lekin 15k olmadim. yomon tajriba.
",0
"yoqdi
",0
"ishga muhtoj ishni bajarish uchun bir necha marta urinib ko'rish kerak, ko'p variantlarni emas, balki uning ichiga o'raladi.
",0
"bakwas o'yinidan nafratlanadi
",0
"crap doimo qayta boshlanadi. foydalanish uchun d yo'q. avtomobildagi bluetooth orqali ulanganingizda litsenziya muddati tugaganligi haqida xabar beradi.
",0
"bir oydan so'ng bog'lanmaysiz va u hali ham ishlamayapti ... men o'zimni bilsam internetga kirishim kerakligini aytmoqda. buni bir necha hafta mobaynida amalga oshirmoqda.
",0
"har safar men uni qayta ishga tushirganimda, o'yinni qaytadan boshlashga ruxsat bermayman. va nihoyat, meni o'ynashga ijozat bergandan so'ng, ""uzr yo'q wifi connection"" deyiladi. menda wifi bor, lekin nima uchun meni o'ynashga ruxsat bermaydi
",0
"o'ynash uchun jirkanch turish menga bir yulduzni qaytarib olsam, men uni faqat 3 yulduzga beradigan bo'lsam, pop-up reklamalar soni butunlay kulgimon ......... now to 2 stars
",0
"yangi yulduzlar ajoyib. yaxshi ish, lekin biz hali ham guruh suhbatiga muhtojmiz, hmm, men 5starni baholayman
",0
"o'yinni yangilashdan oldin men ushbu o'yinni doimo o'ynardim, ammo hozirgi kungacha men ushbu o'yinda juda yaxshi o'yin ko'rsatganimdan nafratlanaman, shuning uchun umid qilamanki, tezda bu futbolchini almashtirishga umid qilaman.
",0
"qizig'i shundaki, qizim o'z rangini ko'rishga umidvor edi. biroq, ushbu dastur mening telefonimni sahifada bir daqiqadan yuqori va hech narsa, nada, zip, nolinchi darajada ushlab turadigan hech narsa qilmaydi. bolalar tabassumini yo'q qilish uchun disney.
",0
"hech qachon to'g'ri ishlamaydi zamonaviy kundalik foydalanuvchilar uchun bu qabul qilinishi mumkin emas
",0
"men kirolmayman.
",0
